ID,Attrition
1,0.1822600177272865
2,0.1301230991354369
3,0.12100327836334047
4,0.08854778223416285
5,0.13456967633966685
6,0.27635606466885565
7,0.5
8,1.809360637463462e-23
9,0.14261796201148905
10,0.12261527526369656
11,0.10248465788703413
12,0.1508097677425363
13,0.08578749906970055
14,0.1247028525151602
15,4.035166514525591e-14
16,0.11687482615283944
17,0.0078057356243760355
18,2.464355414459908e-18
19,0.08525408544877573
20,4.872010409464147e-16
21,0.09515772391629708
22,0.2406937712000474
23,0.21478040468704215
24,0.1866691764578629
25,6.674925878754293e-15
26,0.1423349098170212
27,0.12134522712319643
28,0.5
29,0.36588070803439027
30,1.4902994557269595e-10
31,0.0004696850071822814
32,0.09162586647893278
33,2.606234677689503e-13
34,1.0279014386253272e-12
35,5.444496199801199e-15
36,0.0032871967793163953
37,0.3499444901251558
38,0.18455416814914977
39,0.13174405732061456
40,0.0938911669196409
41,0.20077568385194655
42,0.0926396654120324
43,6.533509672590523e-15
44,0.09161419205967548
45,0.3115742308146354
46,0.1206056655266344
47,0.1499738441322274
48,0.11975541811182108
49,0.11652264411414534
50,0.11009437060588374
51,0.11408592151191882
52,0.1320449229575362
53,0.5
54,2.161274344994445e-13
55,1.0623856610856195e-14
56,0.16205858987066718
57,5.321437274989312e-18
58,2.5959705876169748e-17
59,0.25385143182377773
60,1.167818552554331e-16
61,1.6143568041732484e-17
62,0.09894721846326385
63,2.5876237705242082e-18
64,0.2599403195416724
65,0.10618866989244863
66,0.19025986807450648
67,0.14510886695588565
68,6.574645965086568e-15
69,0.19437733423917922
70,0.12222262073897405
71,0.1140082957559715
72,0.14237648231147845
73,1.999985965072536e-20
74,1.621985832505896e-16
75,0.09284301844371409
76,0.12562435574984385
77,0.146632032973558
78,0.21456721758056627
79,0.17598282568266777
80,4.304481267660074e-08
81,0.20686636825272817
82,0.2041363997043208
83,0.29159384322045306
84,1.2526591303077757e-15
85,0.18431824292122942
86,2.6634628953884068e-14
87,0.2870174155515295
88,6.549486073676822e-15
89,0.09361358708523287
90,0.10626809769650773
91,0.12019620404748711
92,0.19182348083913117
93,0.4587313454715571
94,2.304050161216465e-11
95,5.365945038403498e-16
96,0.1229270115049438
97,6.435876568772817e-14
98,0.3277537396828799
99,0.10549450312398607
100,0.12069300336181922
101,1.184895873224429e-13
102,0.15598167440790167
103,0.23775064678569008
104,0.12918276444391852
105,0.13090333188733555
106,0.10320883604492022
107,0.03643799548871542
108,1.525179682130135e-21
109,0.19367696791258054
110,0.12121275321491848
111,0.4991865701705044
112,0.28127548167713834
113,1.4247697970074445e-14
114,0.11823579162406343
115,0.1985124497685375
