ID,Attrition
1,0.052077922970056534
2,0.029001321643590927
3,0.029001321643590927
4,0.08242993801832199
5,0.04668671265244484
6,0.041851967573165894
7,0.10675650089979172
8,0.0023612044751644135
9,0.029001321643590927
10,0.029001321643590927
11,0.031410783529281616
12,0.031410783529281616
13,0.029001321643590927
14,0.029001321643590927
15,0.003579234005883336
16,0.029001321643590927
17,0.401231974363327
18,0.0022569606080651283
19,0.029001321643590927
20,0.003769160248339176
21,0.029001321643590927
22,0.015824494883418083
23,0.04391303285956383
24,0.04391303285956383
25,0.005403336603194475
26,0.029001321643590927
27,0.031410783529281616
28,0.4518415927886963
29,0.056477490812540054
30,0.004016097169369459
31,0.4236457943916321
32,0.04711926728487015
33,0.002594524063169956
34,0.0045824502594769
35,0.004171965643763542
36,0.18531091511249542
37,0.4248126745223999
38,0.039564456790685654
39,0.039564456790685654
40,0.04711926728487015
41,0.4233810305595398
42,0.029001321643590927
43,0.004171965643763542
44,0.029001321643590927
45,0.18860149383544922
46,0.03493703901767731
47,0.052487052977085114
48,0.03493703901767731
49,0.03239060193300247
50,0.04668671265244484
51,0.03493703901767731
52,0.029001321643590927
53,0.04668671265244484
54,0.003148088464513421
55,0.004940039478242397
56,0.039564456790685654
57,0.003579234005883336
58,0.005220868159085512
59,0.08806309103965759
60,0.0023056576028466225
61,0.004171965643763542
62,0.029001321643590927
63,0.004171965643763542
64,0.041851967573165894
65,0.029001321643590927
66,0.015824494883418083
67,0.03493703901767731
68,0.005249014589935541
69,0.04226250573992729
70,0.029001321643590927
71,0.04268127679824829
72,0.03239060193300247
73,0.003769160248339176
74,0.0022569606080651283
75,0.029001321643590927
76,0.029001321643590927
77,0.03909599408507347
78,0.03909599408507347
79,0.05186009779572487
80,0.007558704819530249
81,0.05780211091041565
82,0.039564456790685654
83,0.05288822948932648
84,0.004940039478242397
85,0.05288822948932648
86,0.004171965643763542
87,0.09577440470457077
88,0.00515250489115715
89,0.029001321643590927
90,0.03493703901767731
91,0.031410783529281616
92,0.04391303285956383
93,0.056135229766368866
94,0.005381653551012278
95,0.0027782630641013384
96,0.03239060193300247
97,0.004728623665869236
98,0.0612313337624073
99,0.029001321643590927
100,0.029001321643590927
101,0.0027321900706738234
102,0.039564456790685654
103,0.2335694283246994
104,0.029001321643590927
105,0.029001321643590927
106,0.029001321643590927
107,0.41365846991539
108,0.004171965643763542
109,0.04864295572042465
110,0.029001321643590927
111,0.07014639675617218
112,0.07348430156707764
113,0.005249014589935541
114,0.031410783529281616
115,0.04226250573992729
116,0.004576704930514097
117,0.16119955480098724
118,0.039564456790685654
119,0.05186009779572487
120,0.039564456790685654
121,0.04864295572042465
122,0.0027979847509413958
123,0.0407746396958828
124,0.014695324003696442
125,0.029001321643590927
126,0.06848335266113281
127,0.0157952718436718
128,0.44858598709106445
129,0.039564456790685654
130,0.039564456790685654
131,0.045670706778764725
132,0.20075370371341705
133,0.004940039478242397
134,0.004940039478242397
135,0.0204845629632473
136,0.05186009779572487
137,0.04864295572042465
138,0.029001321643590927
139,0.021542387083172798
140,0.004686473403126001
141,0.04687478765845299
142,0.04391303285956383
143,0.039564456790685654
144,0.33939796686172485
145,0.05445360019803047
146,0.0407746396958828
147,0.0027979847509413958
148,0.03909599408507347
149,0.037650030106306076
150,0.029001321643590927
151,0.014695324003696442
152,0.029001321643590927
153,0.004692301619797945
154,0.004074185620993376
155,0.04864295572042465
156,0.0043139406479895115
157,0.029001321643590927
158,0.4449136555194855
159,0.004234445746988058
160,0.4349219799041748
161,0.008169280365109444
162,0.022036757320165634
163,0.005220868159085512
164,0.039564456790685654
165,0.2549040615558624
166,0.08512429147958755
167,0.4441870152950287
168,0.004239777103066444
169,0.13285361230373383
170,0.029001321643590927
171,0.029001321643590927
172,0.029001321643590927
173,0.4073481261730194
174,0.03493703901767731
175,0.0025366293266415596
176,0.09689327329397202
177,0.004999950993806124
178,0.0490693524479866
179,0.06715721637010574
180,0.05288822948932648
181,0.039564456790685654
182,0.029001321643590927
183,0.029001321643590927
184,0.04864295572042465
185,0.03909599408507347
186,0.0157952718436718
187,0.029001321643590927
188,0.029001321643590927
189,0.002710148226469755
190,0.0037335557863116264
191,0.004940039478242397
192,0.039564456790685654
193,0.4584963917732239
194,0.05288822948932648
195,0.029001321643590927
196,0.029001321643590927
197,0.004074185620993376
198,0.006515879184007645
199,0.09281798452138901
200,0.04687478765845299
201,0.04391303285956383
202,0.0490693524479866
203,0.44912979006767273
204,0.029001321643590927
205,0.4358530044555664
206,0.004928465932607651
207,0.029001321643590927
208,0.046561144292354584
209,0.031410783529281616
210,0.052487052977085114
211,0.4528422951698303
212,0.05186009779572487
213,0.0027321900706738234
214,0.039564456790685654
215,0.025762662291526794
216,0.039564456790685654
217,0.0045824502594769
218,0.041851967573165894
219,0.031410783529281616
220,0.03340185806155205
221,0.031410783529281616
222,0.029001321643590927
223,0.004239777103066444
224,0.27593478560447693
225,0.0204845629632473
226,0.039564456790685654
227,0.4134734869003296
228,0.05445360019803047
229,0.005103918723762035
230,0.43128257989883423
231,0.029001321643590927
232,0.00490305433049798
233,0.029001321643590927
234,0.04864295572042465
235,0.04142007604241371
236,0.008917881175875664
237,0.039564456790685654
238,0.06506786495447159
239,0.039564456790685654
240,0.03909599408507347
241,0.002674543997272849
242,0.4345507323741913
243,0.031410783529281616
244,0.031410783529281616
245,0.03493703901767731
246,0.0022569606080651283
247,0.050993580371141434
248,0.012781700119376183
249,0.15128450095653534
250,0.0027979847509413958
251,0.005597682204097509
252,0.029001321643590927
253,0.029001321643590927
254,0.03909599408507347
255,0.08498173207044601
256,0.039564456790685654
257,0.014419632963836193
258,0.039564456790685654
259,0.09381026029586792
260,0.00555503461509943
261,0.029001321643590927
262,0.05085776746273041
263,0.0029859221540391445
264,0.06206196919083595
265,0.09599930047988892
266,0.017095116898417473
267,0.008704863488674164
268,0.0027566077187657356
269,0.005103918723762035
270,0.039564456790685654
271,0.039564456790685654
272,0.004171965643763542
273,0.015824494883418083
274,0.029001321643590927
275,0.029001321643590927
276,0.041924916207790375
277,0.031410783529281616
278,0.015824494883418083
279,0.42623385787010193
280,0.05288822948932648
281,0.004402108956128359
282,0.039564456790685654
283,0.039564456790685654
284,0.10568301379680634
285,0.003074145643040538
286,0.04521787911653519
287,0.031410783529281616
288,0.0027566077187657356
289,0.04844015836715698
290,0.07014639675617218
291,0.05849911645054817
292,0.0407746396958828
293,0.039564456790685654
294,0.05288822948932648
295,0.3545694649219513
296,0.40433642268180847
297,0.4284520447254181
298,0.004677965771406889
299,0.005381653551012278
300,0.029001321643590927
301,0.043105460703372955
302,0.029001321643590927
303,0.004762515425682068
304,0.031410783529281616
305,0.16508254408836365
306,0.039564456790685654
307,0.039564456790685654
308,0.039564456790685654
309,0.13134342432022095
310,0.004940039478242397
311,0.039564456790685654
312,0.025762662291526794
313,0.005021606106311083
314,0.03340185806155205
315,0.05011438578367233
316,0.05806136876344681
317,0.052077922970056534
318,0.0407746396958828
319,0.039564456790685654
320,0.45466718077659607
321,0.1367494910955429
322,0.031410783529281616
323,0.052487052977085114
324,0.031410783529281616
325,0.1081843450665474
326,0.030872851610183716
327,0.00495302164927125
328,0.002408437430858612
329,0.03493703901767731
330,0.021651409566402435
331,0.008388015441596508
332,0.03909599408507347
333,0.4483177363872528
334,0.039564456790685654
335,0.05288822948932648
336,0.11071876436471939
337,0.02680071070790291
338,0.008245709352195263
339,0.031410783529281616
340,0.003769160248339176
341,0.029001321643590927
342,0.04864295572042465
343,0.00440956698730588
344,0.004940039478242397
345,0.039564456790685654
346,0.039564456790685654
347,0.004940039478242397
348,0.0027979847509413958
349,0.43512460589408875
350,0.11495310068130493
351,0.03713240101933479
352,0.0031016014982014894
353,0.00484198285266757
354,0.038310933858156204
355,0.031410783529281616
356,0.04354671761393547
357,0.039564456790685654
358,0.0027979847509413958
359,0.07444918155670166
360,0.00433206046000123
361,0.05288822948932648
362,0.039564456790685654
363,0.07444918155670166
364,0.0026536895893514156
365,0.004686473403126001
366,0.029001321643590927
367,0.043105460703372955
368,0.004074185620993376
369,0.05288822948932648
370,0.08031075447797775
371,0.0204845629632473
372,0.006133375223726034
373,0.039564456790685654
374,0.008347522467374802
375,0.052487052977085114
376,0.031410783529281616
377,0.03239060193300247
378,0.04864295572042465
379,0.031410783529281616
380,0.03239060193300247
381,0.029001321643590927
382,0.004940039478242397
383,0.039564456790685654
384,0.039564456790685654
385,0.039564456790685654
386,0.039564456790685654
387,0.039564456790685654
388,0.00456435838714242
389,0.039564456790685654
390,0.004021262284368277
391,0.07284044474363327
392,0.03340185806155205
393,0.04711926728487015
394,0.05288822948932648
395,0.039564456790685654
396,0.055993035435676575
397,0.06201940402388573
398,0.16704624891281128
399,0.05811851844191551
400,0.0047433460131287575
401,0.03493703901767731
402,0.03493703901767731
403,0.03239060193300247
404,0.0493750125169754
405,0.03239060193300247
406,0.029001321643590927
407,0.0204845629632473
408,0.039564456790685654
409,0.004940039478242397
410,0.039564456790685654
411,0.0025366293266415596
412,0.00495302164927125
413,0.031410783529281616
414,0.003769160248339176
415,0.041924916207790375
416,0.004171965643763542
417,0.029001321643590927
418,0.029001321643590927
419,0.4522028863430023
420,0.010286503471434116
421,0.025762662291526794
422,0.005425185430794954
423,0.04391303285956383
424,0.04391303285956383
425,0.0027566077187657356
426,0.03493703901767731
427,0.04142007604241371
428,0.005249014589935541
429,0.10119108110666275
430,0.042527008801698685
431,0.00942346639931202
432,0.03493703901767731
433,0.00484198285266757
434,0.4423101544380188
435,0.00353821599856019
436,0.05288822948932648
437,0.044869985431432724
438,0.031410783529281616
439,0.4337320923805237
440,0.01595989614725113
441,0.04286219924688339
442,0.029001321643590927
443,0.029001321643590927
444,0.004074185620993376
445,0.004463815595954657
446,0.004940039478242397
447,0.05288822948932648
448,0.039564456790685654
449,0.039564456790685654
450,0.04391303285956383
451,0.047640733420848846
452,0.1131550744175911
453,0.008194001391530037
454,0.07969079166650772
455,0.03493703901767731
456,0.04864295572042465
457,0.03239060193300247
458,0.03239060193300247
459,0.029001321643590927
460,0.004940039478242397
461,0.004677965771406889
462,0.05288822948932648
463,0.05288822948932648
464,0.07444918155670166
465,0.08729725331068039
466,0.004940039478242397
467,0.42730817198753357
468,0.029001321643590927
469,0.029001321643590927
470,0.04391303285956383
471,0.019023573026061058
472,0.031410783529281616
473,0.04391303285956383
474,0.07284044474363327
475,0.0045047784224152565
476,0.05806136876344681
477,0.11762803047895432
478,0.03239060193300247
479,0.029001321643590927
480,0.15128450095653534
481,0.004940039478242397
482,0.0204845629632473
483,0.002674543997272849
484,0.0026536895893514156
485,0.029001321643590927
486,0.004171965643763542
487,0.029001321643590927
488,0.029001321643590927
489,0.0023612044751644135
490,0.45797452330589294
491,0.06528502702713013
492,0.0027321900706738234
493,0.004740584176033735
494,0.03493703901767731
495,0.04391303285956383
496,0.11764532327651978
497,0.07427190244197845
498,0.029001321643590927
499,0.42530494928359985
500,0.03909599408507347
501,0.0025366293266415596
502,0.15884621441364288
503,0.029001321643590927
504,0.04864295572042465
505,0.05811851844191551
506,0.005804043263196945
507,0.039564456790685654
508,0.039564456790685654
509,0.004940039478242397
510,0.029001321643590927
511,0.0023612044751644135
512,0.015824494883418083
513,0.003769160248339176
514,0.09577440470457077
515,0.04950861632823944
516,0.004171965643763542
517,0.039564456790685654
518,0.039564456790685654
519,0.4448868930339813
520,0.04391303285956383
521,0.02192588523030281
522,0.4523580074310303
523,0.004748649429529905
524,0.13710570335388184
525,0.029001321643590927
526,0.05806136876344681
527,0.03239060193300247
528,0.03443882614374161
529,0.400705486536026
530,0.04668671265244484
531,0.03909599408507347
532,0.0022569606080651283
533,0.0027321900706738234
534,0.039564456790685654
535,0.039564456790685654
536,0.0612313337624073
537,0.0157952718436718
538,0.041851967573165894
539,0.07025649398565292
540,0.004171965643763542
541,0.029001321643590927
542,0.003769160248339176
543,0.004940039478242397
544,0.4368319511413574
545,0.004375095013529062
546,0.002634989796206355
547,0.020769810304045677
548,0.014695324003696442
549,0.029001321643590927
550,0.029001321643590927
551,0.014695324003696442
552,0.004171965643763542
553,0.004692301619797945
554,0.029001321643590927
555,0.004774365108460188
556,0.1131550744175911
557,0.039564456790685654
558,0.039564456790685654
559,0.07284044474363327
560,0.004463815595954657
561,0.039564456790685654
562,0.039564456790685654
563,0.029001321643590927
564,0.004074185620993376
565,0.029001321643590927
566,0.004928465932607651
567,0.029001321643590927
568,0.03909599408507347
569,0.0204845629632473
570,0.039564456790685654
571,0.04391303285956383
572,0.062421657145023346
573,0.00899182353168726
574,0.3798519968986511
575,0.44897013902664185
576,0.05445360019803047
577,0.0026536895893514156
578,0.014695324003696442
579,0.029001321643590927
580,0.08498173207044601
581,0.04844015836715698
582,0.08916301280260086
583,0.004940039478242397
584,0.005199378821998835
585,0.039564456790685654
586,0.022823669016361237
587,0.029001321643590927
588,0.011120923794806004
589,0.05288822948932648
590,0.0030493412632495165
591,0.029001321643590927
592,0.03909599408507347
593,0.004692301619797945
594,0.029001321643590927
595,0.03493703901767731
596,0.04391303285956383
597,0.04391303285956383
598,0.16893370449543
599,0.04391303285956383
600,0.05849911645054817
601,0.05445360019803047
602,0.42437517642974854
603,0.04711926728487015
604,0.07799148559570312
605,0.03239060193300247
606,0.038310933858156204
607,0.029001321643590927
608,0.029001321643590927
609,0.029001321643590927
610,0.0027979847509413958
611,0.039564456790685654
612,0.0027979847509413958
613,0.029001321643590927
614,0.004171965643763542
615,0.029001321643590927
616,0.4320800304412842
617,0.1143045425415039
618,0.04391303285956383
619,0.06034683436155319
620,0.010922684334218502
621,0.05502009391784668
622,0.05811851844191551
623,0.03239060193300247
624,0.03443882614374161
625,0.30820053815841675
626,0.04711926728487015
627,0.029001321643590927
628,0.029001321643590927
629,0.4508652985095978
630,0.44377821683883667
631,0.46283355355262756
632,0.41298115253448486
633,0.15139560401439667
634,0.4574015140533447
635,0.3050745129585266
636,0.4602612257003784
637,0.45969802141189575
638,0.42253825068473816
639,0.4626058042049408
640,0.4548134207725525
641,0.46156543493270874
642,0.45966482162475586
643,0.4374788701534271
644,0.293771356344223
645,0.4566149115562439
646,0.4565218389034271
647,0.46088409423828125
648,0.45930570363998413
649,0.4596189558506012
650,0.28668519854545593
651,0.4567803144454956
652,0.4612599313259125
653,0.46033501625061035
654,0.4576679468154907
655,0.44911742210388184
656,0.45841753482818604
657,0.45571717619895935
658,0.4545497000217438
659,0.4597264528274536
660,0.3561474680900574
661,0.46271607279777527
662,0.4575425684452057
