ID,Attrition
1,0.05618947744369507
2,0.03129097819328308
3,0.03129097819328308
4,0.08893778920173645
5,0.05037263035774231
6,0.04515618085861206
7,0.11518493294715881
8,0.002547621726989746
9,0.03129097819328308
10,0.03129097819328308
11,0.03389066457748413
12,0.03389066457748413
13,0.03129097819328308
14,0.03129097819328308
15,0.0038618147373199463
16,0.03129097819328308
17,0.4329092502593994
18,0.002435147762298584
19,0.03129097819328308
20,0.004066735506057739
21,0.03129097819328308
22,0.017073839902877808
23,0.04737997055053711
24,0.04737997055053711
25,0.005829930305480957
26,0.03129097819328308
27,0.03389066457748413
28,0.4875144958496094
29,0.06093639135360718
30,0.004333168268203735
31,0.45709264278411865
32,0.05083933472633362
33,0.0027993619441986084
34,0.00494423508644104
35,0.0045013427734375
36,0.1999412178993225
37,0.45835164189338684
38,0.042688071727752686
39,0.042688071727752686
40,0.05083933472633362
41,0.4568069875240326
42,0.03129097819328308
43,0.0045013427734375
44,0.03129097819328308
45,0.20349159836769104
46,0.03769531846046448
47,0.05663090944290161
48,0.03769531846046448
49,0.03494784235954285
50,0.05037263035774231
51,0.03769531846046448
52,0.03129097819328308
53,0.05037263035774231
54,0.00339663028717041
55,0.0053300559520721436
56,0.042688071727752686
57,0.0038618147373199463
58,0.005633056163787842
59,0.09501567482948303
60,0.002487689256668091
61,0.0045013427734375
62,0.03129097819328308
63,0.0045013427734375
64,0.04515618085861206
65,0.03129097819328308
66,0.017073839902877808
67,0.03769531846046448
68,0.005663424730300903
69,0.045599132776260376
70,0.03129097819328308
71,0.046050965785980225
72,0.03494784235954285
73,0.004066735506057739
74,0.002435147762298584
75,0.03129097819328308
76,0.03129097819328308
77,0.04218262434005737
78,0.04218262434005737
79,0.0559544563293457
80,0.008155465126037598
81,0.062365591526031494
82,0.042688071727752686
83,0.0570637583732605
84,0.0053300559520721436
85,0.0570637583732605
86,0.0045013427734375
87,0.10333579778671265
88,0.005559295415878296
89,0.03129097819328308
90,0.03769531846046448
91,0.03389066457748413
92,0.04737997055053711
93,0.060567110776901245
94,0.005806535482406616
95,0.0029976069927215576
96,0.03494784235954285
97,0.005101948976516724
98,0.06606554985046387
99,0.03129097819328308
100,0.03129097819328308
101,0.002947896718978882
102,0.042688071727752686
103,0.2520097494125366
104,0.03129097819328308
105,0.03129097819328308
106,0.03129097819328308
107,0.44631683826446533
108,0.0045013427734375
109,0.052483320236206055
110,0.03129097819328308
111,0.07568445801734924
112,0.0792858898639679
113,0.005663424730300903
114,0.03389066457748413
115,0.045599132776260376
116,0.004938036203384399
117,0.17392626404762268
118,0.042688071727752686
119,0.0559544563293457
120,0.042688071727752686
121,0.052483320236206055
122,0.003018885850906372
123,0.04399380087852478
124,0.015855520963668823
125,0.03129097819328308
126,0.07389011979103088
127,0.017042309045791626
